timestamp_eastern,open,high,low,close,volume,cd,cdv,vwap
"May 07, 2025 07:49:59 AM",5658.25,5660.25,5655.25,5659.0,2456,1949915152638,2345052143362,5657.765370521172
"May 07, 2025 08:04:35 AM",5658.75,5660.5,5657.5,5658.25,2551,2246267895751,2048699400249,5659.197177577421
"May 07, 2025 08:07:20 AM",5658.0,5659.0,5650.25,5652.25,2411,2598455213225,1696512082775,5653.6600995437575
"May 07, 2025 08:10:08 AM",5652.5,5653.5,5646.0,5646.75,2243,2448131358409,1846835937591,5649.124944271066
"May 07, 2025 08:13:04 AM",5646.5,5648.0,5643.25,5646.75,1948,2280627634036,2014339661964,5645.5531314168375
"May 07, 2025 08:16:27 AM",5646.75,5648.25,5642.75,5647.75,1854,2048699400214,2246267895786,5645.497437971952
"May 07, 2025 08:22:02 AM",5647.75,5649.5,5643.5,5647.75,1991,1906965479629,2388001816371,5647.392139628328
"May 07, 2025 08:26:17 AM",5647.75,5650.75,5644.5,5645.75,2291,2379411881845,1915555414155,5647.823330423396
"May 07, 2025 08:30:01 AM",5646.0,5646.5,5641.75,5644.0,2306,2388001816348,1906965479652,5643.94774501301
"May 07, 2025 08:34:12 AM",5644.25,5648.5,5643.25,5644.75,2209,1971389989121,2323577306879,5646.179379809869
"May 07, 2025 08:40:54 AM",5644.25,5647.0,5642.5,5646.5,2082,2074469203942,2220498092058,5644.541906820365
"May 07, 2025 08:48:16 AM",5646.75,5650.0,5646.0,5649.0,2636,1846835937672,2448131358328,5648.110963581184
"May 07, 2025 08:51:59 AM",5649.25,5650.75,5645.5,5650.75,2583,2203318222655,2091649073345,5647.9618660472315
"May 07, 2025 08:55:56 AM",5651.0,5652.25,5646.5,5646.5,2446,2156073582586,2138893713414,5650.3413736713
"May 07, 2025 09:00:10 AM",5646.5,5647.75,5644.0,5644.5,2333,2473901162055,1821066133945,5645.730818688384
"May 07, 2025 09:01:49 AM",5644.75,5645.25,5639.75,5639.75,2137,2723009264921,1571958031079,5641.803696771174
"May 07, 2025 09:05:18 AM",5639.75,5642.75,5639.5,5641.0,2490,2095944040552,2199023255448,5641.006526104417
"May 07, 2025 09:07:01 AM",5641.0,5641.75,5636.25,5637.25,2219,2564095475257,1730871820743,5638.4122352411
"May 07, 2025 09:09:39 AM",5637.0,5638.25,5634.5,5635.0,2228,2246267895502,2048699400498,5636.575964991023
"May 07, 2025 09:13:08 AM",5635.0,5636.75,5634.0,5636.5,2196,1932735283360,2362232012640,5635.462204007286
"May 07, 2025 09:15:46 AM",5636.5,5637.0,5632.75,5636.0,2420,2345052143528,1949915152472,5634.916838842975
"May 07, 2025 09:18:01 AM",5636.0,5639.25,5635.75,5639.0,2335,1395864371869,2899102924131,5637.9007494646685
"May 07, 2025 09:22:01 AM",5638.75,5639.25,5634.5,5637.5,2404,2229088026468,2065879269532,5636.452579034942
"May 07, 2025 09:25:01 AM",5637.5,5640.75,5637.0,5639.25,2180,1868310774080,2426656521920,5639.3358944954125
"May 07, 2025 09:28:38 AM",5639.25,5640.5,5637.0,5638.5,2200,2121713844254,2173253451746,5638.897045454545
"May 07, 2025 09:30:04 AM",5638.5,5639.0,5634.75,5636.5,2306,2310692405008,1984274890992,5637.171509106678
"May 07, 2025 09:30:29 AM",5636.25,5637.5,5632.25,5633.75,2279,2362232012635,1932735283365,5634.574374725757
"May 07, 2025 09:31:01 AM",5634.0,5634.25,5631.5,5633.25,2102,2083059138648,2211908157352,5633.200761179829
"May 07, 2025 09:31:22 AM",5633.25,5639.5,5633.0,5639.5,2397,1391569404711,2903397891289,5636.055381727159
"May 07, 2025 09:31:46 AM",5639.75,5641.5,5637.75,5640.5,2247,1705102016941,2589865279059,5640.0015576323985
"May 07, 2025 09:32:04 AM",5640.5,5645.0,5640.25,5642.25,2485,1541893259761,2753074036239,5642.670120724346
"May 07, 2025 09:32:36 AM",5642.25,5644.25,5640.5,5640.5,2492,2229088026374,2065879269626,5642.415930979133
"May 07, 2025 09:32:59 AM",5640.5,5642.0,5637.25,5638.0,2331,2203318222637,2091649073363,5639.513513513513
"May 07, 2025 09:33:27 AM",5638.0,5642.0,5636.25,5638.5,2192,2087354105728,2207613190272,5639.078467153285
"May 07, 2025 09:34:10 AM",5638.5,5641.5,5638.5,5638.75,2147,1816771166381,2478196129619,5639.716697717746
"May 07, 2025 09:34:48 AM",5638.75,5641.25,5636.0,5639.0,2212,2040109465484,2254857830516,5638.035036166365
"May 07, 2025 09:35:19 AM",5639.0,5639.75,5635.25,5636.25,2182,2314987372162,1979979923838,5637.237511457379
"May 07, 2025 09:35:42 AM",5636.25,5636.5,5631.0,5631.0,2437,2572685409527,1722281886473,5633.669162905211
"May 07, 2025 09:36:12 AM",5631.0,5635.0,5631.0,5633.75,2322,2010044694580,2284922601420,5632.974052540913
"May 07, 2025 09:36:47 AM",5634.0,5637.25,5631.5,5637.0,2389,1984274890955,2310692405045,5634.127354541649
"May 07, 2025 09:37:21 AM",5637.0,5638.5,5633.75,5636.75,2402,1859720839136,2435246456864,5635.7643630308075
"May 07, 2025 09:38:19 AM",5636.5,5638.0,5633.0,5633.75,2148,2143188680730,2151778615270,5635.301210428305
"May 07, 2025 09:39:15 AM",5633.75,5638.5,5633.5,5635.75,2249,1838246002933,2456721293067,5636.10204535349
"May 07, 2025 09:40:04 AM",5635.75,5640.25,5634.75,5639.5,2244,1657857376740,2637109919260,5637.288101604278
"May 07, 2025 09:40:31 AM",5639.5,5642.0,5637.25,5642.0,2609,1808181231965,2486786064035,5640.0838443848215
"May 07, 2025 09:41:08 AM",5642.25,5645.75,5641.75,5645.75,2600,1799591297704,2495375998296,5643.2425
"May 07, 2025 09:41:52 AM",5645.75,5645.75,5641.75,5643.75,2515,2061584302201,2233382993799,5643.847614314115
"May 07, 2025 09:42:43 AM",5643.75,5645.5,5642.0,5643.0,2555,2048699400245,2246267895755,5643.720939334638
"May 07, 2025 09:43:48 AM",5643.0,5645.75,5642.5,5644.0,2638,2070174236570,2224793059430,5644.211902956786
"May 07, 2025 09:44:20 AM",5644.25,5648.25,5644.0,5647.5,2451,1370094568325,2924872727675,5646.572113423093
"May 07, 2025 09:45:05 AM",5647.75,5648.5,5645.5,5646.75,2607,2095944040305,2199023255695,5646.869677790564
"May 07, 2025 09:45:49 AM",5646.75,5648.25,5644.25,5647.0,2358,2237677961228,2057289334772,5646.173982188295
"May 07, 2025 09:46:25 AM",5647.0,5647.25,5642.5,5646.0,2302,2409476652858,1885490643142,5644.47513032146
"May 07, 2025 09:47:23 AM",5645.75,5648.0,5643.75,5647.0,2471,1992864825439,2302102470561,5645.913091865641
"May 07, 2025 09:48:21 AM",5647.0,5649.0,5645.25,5648.75,2433,1546188227225,2748779068775,5647.628339498561
"May 07, 2025 09:48:52 AM",5648.5,5649.5,5640.25,5640.25,3529,2873333119203,1421634176797,5645.780674412014
"May 07, 2025 09:48:59 AM",5640.25,5642.75,5638.0,5641.75,2738,2529735737136,1765231558864,5640.900748721695
"May 07, 2025 09:49:18 AM",5641.75,5642.75,5638.0,5638.25,2185,2503965933183,1791001362817,5640.363615560641
"May 07, 2025 09:49:29 AM",5638.25,5638.5,5632.25,5632.25,2062,3062311681138,1232655614862,5636.282613967022
"May 07, 2025 09:49:52 AM",5632.25,5637.0,5632.25,5636.75,2117,2164663517189,2130303778811,5634.922059518186
"May 07, 2025 09:50:19 AM",5636.75,5641.0,5635.5,5641.0,2573,1765231558987,2529735737013,5637.8044111931595
"May 07, 2025 09:51:04 AM",5641.0,5641.0,5635.5,5637.0,2321,2443836391115,1851130904885,5637.948728996123
"May 07, 2025 09:51:37 AM",5637.0,5642.25,5636.75,5639.25,2347,1906965479777,2388001816223,5640.040370685982
"May 07, 2025 09:52:33 AM",5639.0,5640.5,5636.25,5640.25,2511,2186138353343,2108828942657,5638.438172043011
"May 07, 2025 09:53:18 AM",5640.0,5644.25,5640.0,5644.0,2483,1640677507523,2654289788477,5642.239730165123
"May 07, 2025 09:54:00 AM",5644.0,5645.5,5641.75,5642.25,2401,2302102470507,1992864825493,5643.949916701375
"May 07, 2025 09:54:35 AM",5642.25,5643.25,5639.0,5641.0,2645,2503965933261,1791001362739,5640.928733459357
"May 07, 2025 09:55:32 AM",5641.0,5646.0,5640.5,5646.0,2398,1584842932618,2710124363382,5643.11394912427
"May 07, 2025 09:56:12 AM",5646.0,5648.75,5645.5,5647.25,2675,2031519531483,2263447764517,5647.125887850468
"May 07, 2025 09:57:01 AM",5647.25,5650.0,5647.0,5649.25,2447,1906965479771,2388001816229,5648.727217000409
"May 07, 2025 09:57:28 AM",5649.0,5652.5,5649.0,5650.5,2461,1748051689927,2546915606073,5651.116619260463
"May 07, 2025 09:58:22 AM",5650.5,5652.0,5648.0,5648.75,2309,2615635082903,1679332213097,5650.306193157211
"May 07, 2025 09:59:26 AM",5648.5,5652.25,5647.75,5651.75,2336,1941325218104,2353642077896,5650.023865582192
"May 07, 2025 10:00:12 AM",5651.75,5652.5,5649.0,5649.25,2457,2375116914465,1919850381535,5650.496133496134
"May 07, 2025 10:00:44 AM",5649.0,5649.25,5646.25,5648.75,2366,2345052143336,1949915152664,5647.836327134404
"May 07, 2025 10:01:41 AM",5648.75,5651.5,5648.25,5650.0,2673,1881195675947,2413771620053,5649.748690609802
"May 07, 2025 10:03:02 AM",5650.0,5652.0,5648.5,5650.5,2649,2040109465609,2254857830391,5650.247074367686
"May 07, 2025 10:04:26 AM",5650.5,5651.75,5648.75,5649.25,2459,2332167241733,1962800054267,5650.377185847906
"May 07, 2025 10:05:20 AM",5649.25,5653.25,5648.75,5652.25,2284,1327144895190,2967822400810,5651.167578809107
"May 07, 2025 10:05:55 AM",5652.25,5652.75,5647.25,5647.25,2456,2680059592070,1614907703930,5650.17457247557
"May 07, 2025 10:06:33 AM",5647.25,5650.0,5646.0,5649.0,2400,2302102470664,1992864825336,5647.960625
"May 07, 2025 10:07:17 AM",5649.25,5653.75,5649.0,5653.75,2442,1331439862550,2963527433450,5651.925470925471
"May 07, 2025 10:08:00 AM",5653.5,5654.25,5650.75,5651.25,2461,2126008811603,2168958484397,5652.943214140593
"May 07, 2025 10:09:12 AM",5651.0,5654.0,5650.25,5653.0,2482,1992864825544,2302102470456,5652.642324738114
"May 07, 2025 10:10:46 AM",5653.0,5654.5,5651.75,5654.0,2543,1975684956517,2319282339483,5653.028706252458
"May 07, 2025 10:12:00 AM",5654.25,5655.25,5651.5,5651.5,2475,2126008811473,2168958484527,5653.759595959596
"May 07, 2025 10:13:01 AM",5651.5,5654.25,5650.25,5650.5,2693,2430951489511,1864015806489,5651.7490716672855
"May 07, 2025 10:13:54 AM",5650.25,5652.0,5648.5,5651.5,2214,2499670966040,1795296329960,5650.074412827462
"May 07, 2025 10:15:45 AM",5651.5,5653.0,5649.75,5650.5,2372,2121713844166,2173253451834,5651.435497470489
"May 07, 2025 10:17:00 AM",5650.5,5652.0,5647.75,5648.5,2353,2710124363103,1584842932897,5649.43317042074
"May 07, 2025 10:17:57 AM",5648.5,5652.75,5646.75,5652.75,2618,2005749727350,2289217568650,5649.880443086326
"May 07, 2025 10:19:25 AM",5653.0,5653.75,5650.0,5650.0,2597,2241972928355,2052994367645,5652.405467847517
"May 07, 2025 10:21:20 AM",5650.0,5653.5,5649.5,5651.0,2744,2207613190014,2087354105986,5651.520590379008
"May 07, 2025 10:22:45 AM",5651.0,5653.75,5647.0,5648.75,2826,2546915605742,1748051690258,5650.208952583156
"May 07, 2025 10:23:47 AM",5648.5,5652.25,5646.75,5652.0,2402,1932735283504,2362232012496,5649.032472939218
"May 07, 2025 10:25:00 AM",5652.25,5654.5,5652.0,5653.5,2650,1962800054550,2332167241450,5653.585754716981
"May 07, 2025 10:26:37 AM",5653.75,5654.0,5649.25,5652.25,2785,2396591751023,1898375544977,5651.524955116696
"May 07, 2025 10:28:30 AM",5652.0,5656.5,5651.5,5656.0,2460,1503238554142,2791728741858,5653.884654471544
"May 07, 2025 10:29:19 AM",5656.0,5656.25,5654.0,5655.0,2257,1292785156557,3002182139443,5655.328976517501
"May 07, 2025 10:31:49 AM",5655.0,5656.5,5654.0,5656.25,2750,2108828942434,2186138353566,5654.9949090909095
"May 07, 2025 10:33:15 AM",5656.25,5656.25,5652.0,5652.25,2887,2456721292625,1838246003375,5654.196657429858
"May 07, 2025 10:34:32 AM",5652.5,5654.5,5650.5,5652.5,2817,2456721292789,1838246003211,5652.172435214768
"May 07, 2025 10:36:26 AM",5652.5,5654.0,5651.0,5653.25,2844,2164663517252,2130303778748,5652.418776371308
"May 07, 2025 10:39:07 AM",5653.0,5654.75,5651.25,5651.75,2599,2375116914445,1919850381555,5653.173143516738
"May 07, 2025 10:41:14 AM",5651.5,5654.25,5651.0,5652.75,2927,2280627634067,2014339661933,5652.561581824393
"May 07, 2025 10:44:15 AM",5652.75,5654.25,5651.5,5653.0,2697,2211908157263,2083059138737,5652.974972191324
"May 07, 2025 10:46:55 AM",5653.25,5655.25,5651.5,5653.25,2846,1924145348894,2370821947106,5653.586964160225
"May 07, 2025 10:48:57 AM",5653.25,5653.5,5650.0,5650.0,2799,2529735736889,1765231559111,5651.470882458021
"May 07, 2025 10:49:40 AM",5650.0,5650.75,5647.0,5647.75,2371,2963527433443,1331439862557,5648.488190636862
"May 07, 2025 10:50:03 AM",5647.75,5648.25,5644.25,5644.5,2282,3113851288746,1181116007254,5645.850679228747
"May 07, 2025 10:50:27 AM",5644.5,5647.5,5643.0,5644.25,2455,2194728288217,2100239007783,5645.393890020367
"May 07, 2025 10:50:58 AM",5644.25,5646.5,5641.75,5642.25,2361,2478196129399,1816771166601,5643.862134688691
"May 07, 2025 10:51:43 AM",5642.25,5644.25,5640.5,5641.25,2612,2306397437632,1988569858368,5642.785987748852
"May 07, 2025 10:52:18 AM",5641.0,5642.75,5638.75,5640.5,2681,2319282339507,1975684956493,5640.546624393883
"May 07, 2025 10:53:00 AM",5640.5,5640.5,5637.5,5638.25,2667,2177548418829,2117418877171,5638.495594300713
"May 07, 2025 10:53:37 AM",5638.5,5640.0,5636.5,5637.0,2743,1997159792563,2297807503437,5638.024152387897
"May 07, 2025 10:54:04 AM",5637.0,5638.0,5633.0,5633.0,2630,2804613643442,1490353652558,5635.324809885931
"May 07, 2025 10:54:17 AM",5633.0,5633.75,5629.25,5630.5,2565,2671469657413,1623497638587,5631.332066276803
"May 07, 2025 10:54:36 AM",5630.75,5631.75,5628.0,5630.25,2706,1997159792712,2297807503288,5629.732723577235
